"Staten Island Rolling Sales File.  All Sales From January 1, 2011 - December 31, 2011.",,,,,,,,,,,,,,,,,,,,
Sales File as of 03/30/2012  Coop Sales Files as of 04/06/2012,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 04/01/12, Descriptive Data is as of 04/01/12",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6087,141, ,A5, 18 RUMBA PLACE                            ,            ,10312,1,0,1,"2,086","2,048",1996, 1 , A5 ,$0,12/22/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6106,15, ,A1, 154 COVINGTON CIRCLE                      ,            ,10312,1,0,1,"4,207","3,466",1999, 1 , A1 ,$0,4/21/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6110,210, ,A1, 70 COVINGTON CIRCLE                       ,            ,10312,1,0,1,"4,300","3,278",1999, 1 , A1 ,"$745,000",11/10/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6146,52, ,A3, 50 MALLOW STREET                          ,            ,10309,1,0,1,"12,524","3,976",1986, 1 , A3 ,"$730,000",2/18/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6146,52, ,A3, 50 MALLOW STREET                          ,            ,10309,1,0,1,"12,524","3,976",1986, 1 , A3 ,$0,2/4/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6155,75, ,A1, 35 BARROW PLACE                           ,            ,10309,1,0,1,"4,620","3,270",1990, 1 , A1 ,$0,11/2/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6158,30, ,A1, 194 ALVERSON AVENUE                       ,            ,10309,1,0,1,"4,325","3,417",1998, 1 , A1 ,"$660,000",1/31/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,6160,23, ,A5, 44 POND STREET                            ,            ,10309,1,0,1,"3,340","2,581",1994, 1 , A5 ,"$320,000",12/1/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,33, ,A5, 104 REDWOOD LOOP                          ,            ,10309,1,0,1,"2,400","2,220",1986, 1 , A5 ,"$330,000",2/9/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,44, ,A5, 82 REDWOOD LOOP                           ,            ,10309,1,0,1,"2,610","1,480",1986, 1 , A5 ,"$285,000",2/8/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,64, ,A5, 38 REDWOOD LOOP                           ,            ,10309,1,0,1,"1,566","1,332",1987, 1 , A5 ,$0,12/20/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,76, ,A5, 45 REDWOOD LOOP                           ,            ,10309,1,0,1,"1,566","1,480",1986, 1 , A5 ,"$325,000",7/14/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,96, ,A5, 107 REDWOOD LOOP                          ,            ,10309,1,0,1,"1,673","2,020",1986, 1 , A5 ,"$340,000",6/24/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7037,115, ,A5, 4 IVY COURT                               ,            ,10309,1,0,1,"1,248","1,056",1986, 1 , A5 ,$0,11/22/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7038,22, ,A5, 34 LOCUST COURT                           ,            ,10309,1,0,1,"2,654","1,292",1986, 1 , A5 ,"$304,000",6/17/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7038,25, ,A5, 40 LOCUST COURT                           ,            ,10309,1,0,1,"2,550","1,292",1986, 1 , A5 ,"$41,000",11/14/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7038,72, ,A5, 57 LOCUST COURT                           ,            ,10309,1,0,1,"1,640","1,292",1986, 1 , A5 ,"$322,092",9/1/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7038,90, ,A5, 174 BALSAM PLACE                          ,            ,10309,1,0,1,"2,434","1,292",1986, 1 , A5 ,"$305,000",7/13/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7038,146, ,A5, 896 ROSSVILLE AVENUE                      ,            ,10309,1,0,1,"1,476","1,224",1986, 1 , A5 ,"$216,900",6/3/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7040,110, ,A5, 27 MILLENNIUM LOOP                        ,            ,10309,1,0,1,"2,835","1,832",1999, 1 , A5 ,$0,1/13/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7045,163, ,B2, 193 MC BAINE AVENUE                       ,            ,10309,2,0,2,"5,000","2,184",1980, 1 , A3 ,"$1,195,000",2/9/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7054,491, ,A5, 15 RUTHERFORD COURT                       ,            ,10309,1,0,1,"2,165","1,560",1997, 1 , A5 ,"$350,000",10/28/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7066,158, ,A5, 28 BAR COURT                              ,            ,10309,1,0,1,998,"1,350",1992, 1 , A5 ,$0,10/5/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7066,159, ,A5, 30 BAR COURT                              ,            ,10309,1,0,1,998,"1,350",1992, 1 , A5 ,$0,7/14/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7075,40, ,A5, 442 WINANT AVENUE                         ,            ,10309,1,0,1,"1,420","1,870",1987, 1 , A5 ,"$347,000",4/1/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7075,127, ,A5, 89 SANDYWOOD LANE                         ,            ,10309,1,0,1,"2,580","1,870",1993, 1 , A5 ,"$367,000",1/19/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7080,4, ,A5, 747 BLOOMINGDALE ROAD                     ,            ,10309,1,0,1,"1,500","1,675",1996, 1 , A5 ,$0,4/18/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7080,10, ,A1, 192 SHIEL AVENUE                          ,            ,10309,1,0,1,"2,492","1,800",1995, 1 , A1 ,$0,4/18/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7081,1, ,A5, 201 SHIEL AVENUE                          ,            ,10309,1,0,1,"2,375","2,150",1996, 1 , A5 ,"$400,000",12/6/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7083,142, ,A5, 289 MALVINE AVENUE                        ,            ,10309,1,0,1,"2,509","2,350",1997, 1 , A5 ,"$470,000",5/23/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7084,81, ,A5, 19 CANDON COURT                           ,            ,10309,1,0,1,"1,296","1,600",1991, 1 , A5 ,$0,6/8/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7084,87, ,A5, 265 CANDON AVENUE                         ,            ,10309,1,0,1,"1,212","1,600",1991, 1 , A5 ,$0,5/10/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7085,4, ,A5, 871 BLOOMINGDALE ROAD                     ,            ,10309,1,0,1,860,"1,270",1992, 1 , A5 ,"$280,000",1/25/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7085,5, ,A5, 873 BLOOMINGDALE ROAD                     ,            ,10309,1,0,1,"1,290","1,270",1992, 1 , A5 ,"$285,000",2/16/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7085,122, ,A5, 195 WIRT AVENUE                           ,            ,10309,1,0,1,630,"1,270",1992, 1 , A5 ,$0,5/19/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7086,68, ,A1, 157 LUCILLE AVENUE                        ,            ,10309,1,0,1,"3,793","1,776",1984, 1 , A1 ,"$307,374",5/25/2011
5,ROSSVILLE                ,01  ONE FAMILY HOMES                        ,1,7086,76, ,A1, 175 LUCILLE AVENUE                        ,            ,10309,1,0,1,"4,000","1,750",1975, 1 , A1 ,$0,12/22/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6105,11, ,B2, 75 WEST CASTOR PLACE                      ,            ,10312,2,0,2,"10,658","2,875",1987, 1 , B2 ,"$998,550",1/13/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6110,246, ,B2, 16 COVINGTON CIRCLE                       ,            ,10312,2,0,2,"4,132","3,095",2008, 1 , B2 ,"$763,687",8/25/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6142,17, ,B9, 40 MASON BOULEVARD                        ,            ,10309,2,0,2,"10,000","2,832",1986, 1 , B9 ,$0,3/11/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6146,186, ,B2, 390 ALVERSON AVENUE                       ,            ,10309,2,0,2,"8,000","3,516",2010, 1 , B2 ,"$662,880",5/3/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6146,187, ,B2, 386 ALVERSON AVENUE                       ,            ,10309,2,0,2,"8,000","3,516",2010, 1 , B2 ,"$899,000",4/27/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6147,12, ,B9, 837 ROSSVILLE AVENUE                      ,            ,10309,2,0,2,"3,568","2,243",1996, 1 , B9 ,"$425,000",10/13/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6147,14, ,B2, 843 ROSSVILLE AVENUE                      ,            ,10309,2,0,2,"3,490","2,253",1997, 1 , B2 ,"$430,000",11/4/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6147,48, ,B9, 130 MALLOW STREET                         ,            ,10309,2,0,2,"3,301","2,253",1997, 1 , B9 ,"$460,000",6/7/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6165,24, ,B2, 38 MORRIS STREET                          ,            ,10309,2,0,2,"3,991","2,400",2001, 1 , B2 ,"$302,696",12/5/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6166,4, ,B2, 1087 ROSSVILLE AVENUE                     ,            ,10309,2,0,2,"4,700","1,760",1920, 1 , B2 ,"$390,000",3/16/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,6166,126, ,B2, 22 ALVERSON AVENUE                        ,            ,10309,2,0,2,"6,075","2,046",2007, 1 , B2 ,"$669,499",4/4/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7026,170, ,B1, 10 LATHAM PLACE                           ,            ,10309,2,0,2,"20,219","3,314",1980, 1 , B1 ,$0,7/25/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7032,25, ,B2, 784 ROSSVILLE AVENUE                      ,            ,10309,2,0,2,"3,332","2,496",1987, 1 , B2 ,"$484,100",10/19/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7032,62, ,B2, 27 HEMLOCK STREET                         ,            ,10309,2,0,2,"3,450","2,496",1987, 1 , B2 ,$0,5/23/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7033,28, ,B9, 197 GERVIL STREET                         ,            ,10309,2,0,2,"3,400","2,496",1987, 1 , B9 ,"$535,000",2/18/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7035,22, ,B9, 47 BOMBAY STREET                          ,            ,10309,2,0,2,"3,400","2,496",1986, 1 , B9 ,"$479,500",11/28/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7045,82, ,B2, 232 MASON BOULEVARD                       ,            ,10309,2,0,2,"4,345","3,050",1997, 1 , B2 ,$0,5/12/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7046,29, ,B9, 654 CORRELL AVENUE                        ,            ,10309,2,0,2,"3,500","2,496",1987, 1 , B9 ,$0,7/29/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7048,26, ,B2, 68 LUCILLE AVENUE                         ,            ,10309,2,0,2,"3,984","2,600",1983, 1 , B2 ,$0,7/27/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7066,4, ,B9, 11 BARRY STREET                           ,            ,10309,2,0,2,"2,496","1,789",2005, 1 , B9 ,"$385,000",6/2/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7066,128, ,B9, 115 BARRY STREET                          ,            ,10309,2,0,2,"5,445","2,495",2006, 1 , B9 ,$0,8/31/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7066,128, ,B9, 115 BARRY STREET                          ,            ,10309,2,0,2,"5,445","2,495",2006, 1 , B9 ,$0,6/27/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7078,47, ,B2, 308 WINANT AVENUE                         ,            ,10309,2,0,2,"10,400","5,008",1986, 1 , B2 ,"$935,000",5/2/2011
5,ROSSVILLE                ,02  TWO FAMILY HOMES                        ,1,7083,5, ,B9, 306 CANDON AVENUE                         ,            ,10309,2,0,2,"2,566","2,350",1997, 1 , B9 ,"$388,000",3/15/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7038,1034, ,R3, 559 CORRELL AVENUE                        ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$295,000",3/7/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7038,1050, ,R3, 145 GERVIL STREET                         ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,11/14/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7038,1078, ,R3, 856 ROSSVILLE AVENUE                      ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,8/12/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7040,1033, ,R3, 6 REDWOOD LOOP                            ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$285,000",2/11/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1009, ,R3, 126 GERVIL STREET                         ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$250,000",11/22/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1017, ,R3, 581A CORNELL AVENUE                       ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$295,000",3/14/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1017, ,R3, 581A CORNELL AVENUE                       ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,$0,1/16/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1034, ,R3, 589 CORRELL AVENUE                        ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,$0,8/24/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1035, ,R3, 595A CORRELL AVENUE                       ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$200,000",1/21/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1056, ,R3, 615 CORRELL AVENUE                        ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$275,000",2/14/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1063, ,R3, 623A CORRELL AVENUE                       ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$290,000",1/3/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7041,1070, ,R3, 629 CORRELL AVENUE                        ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$263,500",8/17/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1007, ,R3, 18 HEMLOCK COURT                          ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$260,000",1/13/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1013, ,R3, 38 HEMLOCK COURT                          ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,8/29/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1018, ,R3, 47 HEMLOCK COURT                          ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,5/5/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1037, ,R3, 24 CHARLESTON AVENUE                      ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,8/4/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1045, ,R3, 110 HAMPTON PLACE                         ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$270,000",6/3/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1047, ,R3, 122 HAMPTON PLACE                         ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$335,000",2/10/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1049, ,R3, 126 HAMPTON PLACE                         ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$273,000",6/24/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7048,1071, ,R3, 41 WIRT AVENUE                            ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$300,000",10/4/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7054,1020, ,R3, 57 BOWER COURT                            ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$315,000",9/23/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7054,1091, ,R3, 35 HICKORY COURT                          ,            ,10309,1,0,1,0,0,1982, 1 , R3 ,"$335,000",9/6/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1007, ,R3, 25 AZALEA COURT                           ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$287,500",1/19/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1015, ,R3, 3 AZALEA COURT                            ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$270,000",8/18/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1016, ,R3, 38 AZALEA COURT                           ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$310,000",1/11/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1021, ,R3, 28 AZALEA COURT                           ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$240,000",2/28/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1022, ,R3, 26 AZALEA COURT                           ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,$0,5/19/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1028, ,R3, 290 GRAFE STREET                          ,            ,10309,1,0,1,0,0,1981, 1 , R3 ,"$325,000",1/5/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1053, ,R3, 99 HAMPTON PLACE                          ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,$0,1/24/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1096, ,R3, 89 CYPRESS LOOP                           ,            ,10309,1,0,1,0,0,1983, 1 , R3 ,"$270,000",6/16/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1116, ,R3, 16 MEADOW COURT                           ,            ,10309,1,0,1,0,0,1985, 1 , R3 ,"$265,000",12/15/2011
5,ROSSVILLE                ,04  TAX CLASS 1 CONDOS                      ,1A,7055,1210, ,R3, 80 ARROWOOD COURT                         ,595,10309,1,0,1,0,0,1984, 1 , R3 ,"$335,000",2/10/2011
5,ROSSVILLE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,6145,13, ,V0, WOODROW ROAD                              ,            ,0,0,0,0,"9,050",0,0, 1 , V0 ,$0,8/26/2011
5,ROSSVILLE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,6145,13, ,V0, WOODROW ROAD                              ,            ,0,0,0,0,"9,050",0,0, 1 , V0 ,$0,8/26/2011
5,ROSSVILLE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,6145,16, ,V0, WOODROW ROAD                              ,            ,0,0,0,0,"71,750",0,0, 1 , V0 ,$0,8/26/2011
5,ROSSVILLE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,6145,16, ,V0, WOODROW ROAD                              ,            ,0,0,0,0,"71,750",0,0, 1 , V0 ,$0,8/26/2011
5,ROSSVILLE                ,29  COMMERCIAL GARAGES                      ,4,7067,168, ,G1, 231 VETERANS ROAD WEST                    ,            ,10309,0,1,1,"11,755","9,932",2007, 4 , G1 ,$0,12/13/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7310,75, ,A1, 473 SHARROTTS ROAD                        ,            ,10309,1,0,1,"7,100","2,152",1925, 1 , A1 ,"$260,000",4/1/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7328,70, ,A2, 420 SHARROTTS ROAD                        ,            ,10309,1,0,1,"10,000","1,030",1930, 1 , A2 ,"$275,000",10/11/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,106, ,A5, 60 PITNEY AVENUE                          ,            ,10309,1,0,1,"2,300","2,428",2000, 1 , A5 ,"$467,500",12/15/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,132, ,A5, 51 PEACOCK LOOP                           ,            ,10309,1,0,1,"1,203","1,684",2001, 1 , A5 ,"$370,000",1/24/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,204, ,A5, 63 HERRICK AVENUE                         ,            ,10309,1,0,1,"2,590","2,512",2000, 1 , A5 ,"$513,500",3/29/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,207, ,A5, 466 ENGLEWOOD AVENUE                      ,            ,10309,1,0,1,"2,123","2,130",2000, 1 , A5 ,"$460,000",6/7/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,228, ,A5, 55 PEACOCK LOOP                           ,            ,10309,1,0,1,"1,140","1,684",2001, 1 , A5 ,$0,4/8/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7356,286, ,A5, 116 PITNEY AVENUE                         ,            ,10309,1,0,1,"2,020","1,789",2001, 1 , A5 ,"$390,000",7/20/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1B,7356,446, ,V0, 24 PITNEY AVENUE                          ,            ,10309,1,0,1,"5,000",0,1910, 1 , A1 ,"$325,000",5/24/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7590,20, ,A1, 60 ANDROVETTE STREET                      ,            ,10309,1,0,1,"10,220","1,400",1901, 1 , A1 ,"$360,000",9/28/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,151, ,A5, 27 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,520","2,490",2006, 1 , A5 ,"$525,000",3/29/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,157, ,A5, 43 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,860","2,365",2006, 1 , A5 ,$0,6/17/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,196, ,A5, 16 PILOT LANE                             ,            ,10309,1,0,1,"1,860","3,547",2007, 1 , A5 ,"$687,828",7/14/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,199, ,A5, 24 PILOT LANE                             ,            ,10309,1,0,1,"1,860","3,547",2009, 1 , A5 ,"$621,285",12/15/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,204, ,A5, 34 PILOT LANE                             ,            ,10309,1,0,1,"1,520","3,735",2009, 1 , A5 ,"$621,132",5/3/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,207, ,A5, 40 PILOT LANE                             ,            ,10309,1,0,1,"1,860","3,547",2009, 1 , A5 ,"$649,134",9/30/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,211, ,A5, 50 PILOT LANE                             ,            ,10309,1,0,1,"1,550","3,975",2009, 1 , A5 ,"$630,296",2/23/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,216, ,A5, 66 PILOT LANE                             ,            ,10309,1,0,1,"1,520","3,735",2009, 1 , A5 ,"$589,566",12/15/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,232, ,A5, 71 PILOT LANE                             ,            ,10309,1,0,1,"1,550","2,650",2009, 1 , A5 ,"$495,846",1/11/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,237, ,A5, 83 PILOT LANE                             ,            ,10309,1,0,1,"1,550","2,650",2009, 1 , A5 ,"$500,916",1/13/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,247, ,A5, 72 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,860","3,547",2006, 1 , A5 ,$0,7/18/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,255, ,A5, 90 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,520","3,735",2006, 1 , A5 ,$0,7/12/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,255, ,A5, 90 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,520","3,735",2006, 1 , A5 ,"$580,000",7/12/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,258, ,A5, 61 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,520","2,490",2006, 1 , A5 ,$0,9/27/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,258, ,A5, 61 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,520","2,490",2006, 1 , A5 ,"$480,000",6/8/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,271, ,A5, 91 TOPSIDE LANE                           ,            ,10309,1,0,1,"1,860","2,365",2006, 1 , A5 ,"$465,000",6/23/2011
5,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY HOMES                        ,1,7596,298, ,A5, 42 TILLER COURT                           ,            ,10309,1,0,1,"1,520","3,735",2007, 1 , A5 ,"$621,132",1/14/2011
5,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY HOMES                        ,1,7356,220, ,B2, 486 ENGLEWOOD AVENUE                      ,            ,10309,2,0,2,"4,800","3,890",2001, 1 , B2 ,"$750,000",11/9/2011
5,ROSSVILLE-CHARLESTON     ,29  COMMERCIAL GARAGES                      ,4,7328,296, ,G9, 478 SHARROTTS ROAD                        ,            ,10309,0,1,1,"5,500","2,720",1972, 4 , G9 ,$0,11/1/2011
